year,East Coast,Florida Field,New York Field,Pennsylvania Field,Virginia Field,West Virginia Field,Midwest Field,Illinois Field,Indiana Field,Kansas Field,Kentucky Field,Michigan Field,Missouri Field,Nebraska Field,North Dakota Field,Ohio Field,Oklahoma Field,South Dakota Field,Tennessee Field,Gulf Coast Field,Alabama Field,Arkansas Field,Louisiana Field,Mississippi Field,New Mexico Field,Texas Field,Gulf of Mexico Field,Rocky Mountain Field,Colorado Field,Idaho Field,Montana Field,Utah Field,Wyoming Field ,West Coast Field,Alaska Field,Alaska South Field,Alaska North Slope,Arizona Field,California Field,Nevada Field,Federal Offshore Field
1998,0.001931222288252050000000000000 ,0.001195947758053620000000000000 ,0.000043463517584598100000000000 ,0.000396579561370988000000000000 ,0.000001001463538815630000000000 ,0.000294630573119557000000000000 ,0.037622581640809900000000000000 ,0.002750419463003230000000000000 ,0.000442246298740980000000000000 ,0.007118603126609230000000000000 ,0.000585054999376088000000000000 ,0.001801432613621550000000000000 ,0.000018627221821970600000000000 ,0.000636129639855685000000000000 ,0.007123009566180020000000000000 ,0.001310114601478600000000000000 ,0.015538307682847700000000000000 ,0.000241553005562329000000000000 ,0.000057484007128016900000000000 ,0.240756241170847000000000000000 ,0.002483228990847220000000000000 ,0.001601740783981710000000000000 ,0.026883287235966600000000000000 ,0.004412648644729410000000000000 ,0.014486770967091300000000000000 ,0.101080118485154000000000000000 ,0.089808846648492100000000000000 ,0.024601552709129100000000000000 ,0.004479346116414530000000000000 ,0.000000000000000000000000000000 ,0.003301424702059590000000000000 ,0.003845419696344240000000000000 ,0.012975362194310800000000000000 ,0.152139737011669000000000000000 ,0.085895527724216200000000000000 ,0.002364054829728160000000000000 ,0.083532073772611300000000000000 ,0.000015622831205523800000000000 ,0.056808419824731900000000000000 ,0.000160033873502737000000000000 ,0.009260132758012560000000000000 ,
1999,0.001720885169617740000000000000 ,0.001046686494194690000000000000 ,0.000044048502105026600000000000 ,0.000314540517458709000000000000 ,0.000001710621440971910000000000 ,0.000314540517458709000000000000 ,0.035772301745924400000000000000 ,0.002579830960665760000000000000 ,0.000419957563758603000000000000 ,0.006210838796808750000000000000 ,0.000593799467697373000000000000 ,0.001675553701431980000000000000 ,0.000019672146571176900000000000 ,0.000569423112163523000000000000 ,0.007031295605434900000000000000 ,0.001276551250325290000000000000 ,0.015086825798651700000000000000 ,0.000235210448133637000000000000 ,0.000073556721961792000000000000 ,0.248876175170201000000000000000 ,0.002378619113671440000000000000 ,0.001529295568228880000000000000 ,0.025661032236019600000000000000 ,0.003838420685860840000000000000 ,0.013765370735500900000000000000 ,0.096058450224016600000000000000 ,0.105644558951543000000000000000 ,0.023689113369939200000000000000 ,0.003949183424163770000000000000 ,0.000000000000000000000000000000 ,0.003193944057974670000000000000 ,0.003475341285014550000000000000 ,0.013070430775106100000000000000 ,0.148972034119200000000000000000 ,0.081938553194874200000000000000 ,0.002334784439246530000000000000 ,0.079604196410987900000000000000 ,0.000014112626888018200000000000 ,0.058378591743728400000000000000 ,0.000151176169845892000000000000 ,0.008489386556183330000000000000 ,
2000,0.001677417314525060000000000000 ,0.001002031572442270000000000000 ,0.000045487814572606200000000000 ,0.000324912961232902000000000000 ,0.000001949477767397410000000000 ,0.000303252097150708000000000000 ,0.037684488286996100000000000000 ,0.002643925069872530000000000000 ,0.000454444928444419000000000000 ,0.007464983588646330000000000000 ,0.000750548940448003000000000000 ,0.001712724522979040000000000000 ,0.000020361212237261800000000000 ,0.000640511750910460000000000000 ,0.007087218119052870000000000000 ,0.001424201813404220000000000000 ,0.015157406250155700000000000000 ,0.000253432109761663000000000000 ,0.000074946589724389300000000000 ,0.254888369653909000000000000000 ,0.002265076557074970000000000000 ,0.001549618216440120000000000000 ,0.022835965958652400000000000000 ,0.004298381868470470000000000000 ,0.014555667445952400000000000000 ,0.096043621514523300000000000000 ,0.113340471310077000000000000000 ,0.023884568388871400000000000000 ,0.004003144291030170000000000000 ,0.000000000000000000000000000000 ,0.003341838110600810000000000000 ,0.003386892707891770000000000000 ,0.013153776322552800000000000000 ,0.143394487006839000000000000000 ,0.076939172611310300000000000000 ,0.002293885506304290000000000000 ,0.074644420670442700000000000000 ,0.000012779909808494100000000000 ,0.058729534003332700000000000000 ,0.000134513965950421000000000000 ,0.007579569559641130000000000000 ,
2001,0.001624134078602070000000000000 ,0.000965017778479362000000000000 ,0.000036193617538991000000000000 ,0.000353214821766057000000000000 ,0.000002398372246559640000000000 ,0.000267309488571102000000000000 ,0.036474445125679100000000000000 ,0.002200397519298180000000000000 ,0.000440864425685782000000000000 ,0.007400504617520680000000000000 ,0.000647342472730508000000000000 ,0.001607999574397940000000000000 ,0.000019841079494266100000000000 ,0.000637094882222480000000000000 ,0.006909710442338330000000000000 ,0.001319322769448400000000000000 ,0.014942077129907200000000000000 ,0.000273632469948396000000000000 ,0.000076529878049312300000000000 ,0.260298392392886000000000000000 ,0.002035127868126160000000000000 ,0.001655312917807350000000000000 ,0.022808520064782200000000000000 ,0.004257764839165160000000000000 ,0.014826519194391100000000000000 ,0.092511104463501600000000000000 ,0.122204697146635000000000000000 ,0.022919499289645700000000000000 ,0.003601919046651390000000000000 ,0.000000000000000000000000000000 ,0.003471098742293590000000000000 ,0.003325452136775240000000000000 ,0.012522337566969100000000000000 ,0.140372148880483000000000000000 ,0.076619489957797400000000000000 ,0.002507389166857810000000000000 ,0.074112754892461300000000000000 ,0.000012863996595183500000000000 ,0.056833354991361500000000000000 ,0.000124715356821101000000000000 ,0.006781506544067690000000000000 ,
2002,0.001670051579838480000000000000 ,0.000798013598520742000000000000 ,0.000036023735248390200000000000 ,0.000509823716533620000000000000 ,0.000005491423056157050000000000 ,0.000320040135712833000000000000 ,0.035936531450258500000000000000 ,0.002438631150778220000000000000 ,0.000430747224524959000000000000 ,0.007331928407658650000000000000 ,0.000597906142354380000000000000 ,0.001585922978618160000000000000 ,0.000020428093768904200000000000 ,0.000611305214611403000000000000 ,0.006765872519029980000000000000 ,0.001236668472246570000000000000 ,0.014589832432520300000000000000 ,0.000266883160529233000000000000 ,0.000060844967462220100000000000 ,0.256853186145623000000000000000 ,0.001896957180518890000000000000 ,0.001592732343207790000000000000 ,0.020498603640945300000000000000 ,0.004254534926988240000000000000 ,0.014840241323881100000000000000 ,0.089131507281407300000000000000 ,0.124637950477908000000000000000 ,0.023302084939574600000000000000 ,0.004507579701415950000000000000 ,0.000000000000000000000000000000 ,0.003731971108964330000000000000 ,0.003024895476253550000000000000 ,0.012037418996018500000000000000 ,0.142768432840116000000000000000 ,0.078940304716868800000000000000 ,0.002482562535227480000000000000 ,0.076457961838563600000000000000 ,0.000014058043023762000000000000 ,0.056649520247316100000000000000 ,0.000121250621079948000000000000 ,0.007043299211827030000000000000 ,
2003,0.001645465293205800000000000000 ,0.000728192617885947000000000000 ,0.000031922607099230600000000000 ,0.000550051076171359000000000000 ,0.000004241465278918760000000000 ,0.000330387821726303000000000000 ,0.035921639152207000000000000000 ,0.002611179966711190000000000000 ,0.000416556537392758000000000000 ,0.007583739918706740000000000000 ,0.000566793702272354000000000000 ,0.001443884074949820000000000000 ,0.000018974976247794400000000000 ,0.000614342760399180000000000000 ,0.006565118546722200000000000000 ,0.001263733418103110000000000000 ,0.014491077742933300000000000000 ,0.000275918478144399000000000000 ,0.000069426089565459600000000000 ,0.257331930822148000000000000000 ,0.001762217205883400000000000000 ,0.001609301220827650000000000000 ,0.020094946316443700000000000000 ,0.004308212548308060000000000000 ,0.014865219627536800000000000000 ,0.089442233921721300000000000000 ,0.125249353511397000000000000000 ,0.023885030395679600000000000000 ,0.004801785165765390000000000000 ,0.000000000000000000000000000000 ,0.004335000750069650000000000000 ,0.002923932222277780000000000000 ,0.011824758727596100000000000000 ,0.141525418431712000000000000000 ,0.079382594455199400000000000000 ,0.002240386607327820000000000000 ,0.077142207847871600000000000000 ,0.000010715280704636900000000000 ,0.055383044496989000000000000000 ,0.000110501332266568000000000000 ,0.006638562866551890000000000000 ,
2004,0.001673839325792440000000000000 ,0.000672965444012357000000000000 ,0.000039395360014497500000000000 ,0.000555011101380715000000000000 ,0.000004403010825149720000000000 ,0.000402064409559724000000000000 ,0.037156313141202900000000000000 ,0.002545403731760240000000000000 ,0.000406467420384874000000000000 ,0.007850568301241950000000000000 ,0.000590930400217462000000000000 ,0.001379069337919260000000000000 ,0.000020392892242798700000000000 ,0.000580733954096063000000000000 ,0.007219083853950740000000000000 ,0.001340369190140310000000000000 ,0.014825864397926500000000000000 ,0.000314235930468580000000000000 ,0.000083888943089694700000000000 ,0.257063761853658000000000000000 ,0.001724358081575740000000000000 ,0.001563532317751850000000000000 ,0.019296774284748300000000000000 ,0.004458859541405570000000000000 ,0.014951002600325500000000000000 ,0.091006757694667000000000000000 ,0.124062013858361000000000000000 ,0.026403002019128100000000000000 ,0.005221970838627570000000000000 ,0.000000000000000000000000000000 ,0.005728317083519780000000000000 ,0.003416968137728030000000000000 ,0.012036672908900100000000000000 ,0.139182879981572000000000000000 ,0.077039248670232800000000000000 ,0.001906040212466130000000000000 ,0.075132744982943000000000000000 ,0.000012282082828049200000000000 ,0.055649190344243600000000000000 ,0.000107526159098393000000000000 ,0.006375096199993090000000000000 ,
2005,0.001700414773386980000000000000 ,0.000630795094531450000000000000 ,0.000049517170993768200000000000 ,0.000600060298742215000000000000 ,0.000006829954619830090000000000 ,0.000413944035351845000000000000 ,0.039181986092261000000000000000 ,0.002489762385878780000000000000 ,0.000421261843873092000000000000 ,0.008200824082810270000000000000 ,0.000618598746996040000000000000 ,0.001398189281459500000000000000 ,0.000020733790810198500000000000 ,0.000587376097305388000000000000 ,0.008701850039564950000000000000 ,0.001380870467959220000000000000 ,0.014943452854286800000000000000 ,0.000340034169287255000000000000 ,0.000079032332029462500000000000 ,0.250615427696637000000000000000 ,0.001917509759517300000000000000 ,0.001506248920623240000000000000 ,0.018343306693258000000000000000 ,0.004316287392781910000000000000 ,0.014870762622975800000000000000 ,0.095765964774996900000000000000 ,0.113895591459434000000000000000 ,0.030358416504292600000000000000 ,0.005665935211050480000000000000 ,0.000000000000000000000000000000 ,0.007997632932870330000000000000 ,0.004067237976108820000000000000 ,0.012627610384263000000000000000 ,0.139677450514540000000000000000 ,0.076931389203012600000000000000 ,0.001734320619535430000000000000 ,0.075196824656526500000000000000 ,0.000012684201436827300000000000 ,0.056159301861552900000000000000 ,0.000109035346966573000000000000 ,0.006465527755472010000000000000 ,
2006,0.001758148729390460000000000000 ,0.000592493360182990000000000000 ,0.000079584913211020300000000000 ,0.000650487413658528000000000000 ,0.000004016904136833830000000000 ,0.000433072477252397000000000000 ,0.042479765473052000000000000000 ,0.002592158450800580000000000000 ,0.000444872133154347000000000000 ,0.008954934603545370000000000000 ,0.000587472230011948000000000000 ,0.001468178462012770000000000000 ,0.000022092972752586100000000000 ,0.000580693704281041000000000000 ,0.009939578230086760000000000000 ,0.001365496350014950000000000000 ,0.016127116939862200000000000000 ,0.000348968546887439000000000000 ,0.000048704962659110200000000000 ,0.258205091576627000000000000000 ,0.001892966074482940000000000000 ,0.001493535169376530000000000000 ,0.018482026990081000000000000000 ,0.004357336762430500000000000000 ,0.014925811546440300000000000000 ,0.098534909533042400000000000000 ,0.118518254444265000000000000000 ,0.033062886893770700000000000000 ,0.006151135516035360000000000000 ,0.000000000000000000000000000000 ,0.009112095977898990000000000000 ,0.004500941085322310000000000000 ,0.013299467484039700000000000000 ,0.130539844299775000000000000000 ,0.067905764433175900000000000000 ,0.001565588387330990000000000000 ,0.066340427102353500000000000000 ,0.000014059164478918400000000000 ,0.055989367254749800000000000000 ,0.000106699016134649000000000000 ,0.006523954431235250000000000000 ,
2007,0.001829090324346590000000000000 ,0.000523497396123448000000000000 ,0.000095020952498093300000000000 ,0.000702953412512419000000000000 ,0.000005292944303607320000000000 ,0.000502325618909018000000000000 ,0.043736102870640900000000000000 ,0.002421900086350610000000000000 ,0.000435533702696831000000000000 ,0.009222577381585490000000000000 ,0.000671951881591291000000000000 ,0.001443461525083770000000000000 ,0.000020415642313913900000000000 ,0.000588777042534604000000000000 ,0.011288589974760200000000000000 ,0.001299795893985850000000000000 ,0.015853880459104900000000000000 ,0.000419654869786009000000000000 ,0.000071328725615279600000000000 ,0.259420558703037000000000000000 ,0.001807414457198480000000000000 ,0.001520083195002650000000000000 ,0.019401917457289700000000000000 ,0.005210273554484310000000000000 ,0.014915265002598600000000000000 ,0.098614861680242700000000000000 ,0.117949483131387000000000000000 ,0.033960286786845100000000000000 ,0.006599797456664650000000000000 ,0.000000000000000000000000000000 ,0.008798133657429550000000000000 ,0.004923698427189000000000000000 ,0.013639665425429200000000000000 ,0.127834434685823000000000000000 ,0.066437540988812700000000000000 ,0.001383222778009380000000000000 ,0.065054822300737000000000000000 ,0.000010837933574053100000000000 ,0.055076614108569900000000000000 ,0.000102834346470085000000000000 ,0.006206103218463000000000000000 ,
2008,0.001913725803147140000000000000 ,0.000499277301222027000000000000 ,0.000099753149322023900000000000 ,0.000767331917861722000000000000 ,0.000003836659589308610000000000 ,0.000544038329763961000000000000 ,0.050952374009854100000000000000 ,0.002411979995145350000000000000 ,0.000475745789074268000000000000 ,0.010144639508743900000000000000 ,0.000676530974248085000000000000 ,0.001628789884314480000000000000 ,0.000025577730595390700000000000 ,0.000612586647759608000000000000 ,0.015940553261659400000000000000 ,0.001301394932693480000000000000 ,0.017213556913392000000000000000 ,0.000434565642815689000000000000 ,0.000086196952106466800000000000 ,0.255168811743043000000000000000 ,0.001968206369315320000000000000 ,0.001554614465587850000000000000 ,0.018504464976541400000000000000 ,0.005653957348111120000000000000 ,0.015386283839657300000000000000 ,0.103829983801623000000000000000 ,0.108270533610289000000000000000 ,0.034946341757870500000000000000 ,0.007659762981401660000000000000 ,0.000000000000000000000000000000 ,0.008081795536225610000000000000 ,0.005637076045918160000000000000 ,0.013567707194325000000000000000 ,0.125061034859633000000000000000 ,0.063916958316739800000000000000 ,0.001220057749400140000000000000 ,0.062697156344645600000000000000 ,0.000013811974521511000000000000 ,0.054872161223597700000000000000 ,0.000111263128089950000000000000 ,0.006145561330154530000000000000 ,
